,game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,summary,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,season,h2h_open_price_home,h2h_open_datetime_home,h2h_open_implied_probability_home,h2h_close_price_home,h2h_close_datetime_home,h2h_close_implied_probability_home,h2h_open_price_away,h2h_open_datetime_away,h2h_open_implied_probability_away,h2h_close_price_away,h2h_close_datetime_away,h2h_close_implied_probability_away,totals_open_point,totals_open_price_over,totals_open_datetime_over,totals_open_implied_probability_over,totals_close_point,totals_close_price_over,totals_close_datetime_over,totals_close_implied_probability_over,totals_open_price_under,totals_open_datetime_under,totals_open_implied_probability_under,totals_close_price_under,totals_close_datetime_under,totals_close_implied_probability_under
1030,661393,2022-06-22 22:40:00+00:00,6/22/22,R,Final,Colorado Rockies,Miami Marlins,115,146,N,1,Pablo López,Chad Kuhl,,,4,7,9,Top,4169,loanDepot park,[],MIA wins 2-0,2022-06-22 - Colorado Rockies (4) @ Miami Marlins (7) (Final),Miami Marlins,Colorado Rockies,Pablo López,Chad Kuhl,,2022,-182,2022-06-22 00:58:46.600000+00:00,0.6454,-200,2022-06-22 22:02:34.400000+00:00,0.6667,155,2022-06-22 00:58:46.600000+00:00,0.3922,165,2022-06-22 22:02:34.400000+00:00,0.3774,7.5,100,2022-06-22 02:23:16.222222336+00:00,0.5,7.5,-109,2022-06-22 21:54:34.277777920+00:00,0.5215,-120,2022-06-22 02:23:16.222222336+00:00,0.5455,-110,2022-06-22 21:54:34.277777920+00:00,0.5238
1031,661246,2022-06-22 23:05:00+00:00,6/22/22,R,Completed Early: Rain,Washington Nationals,Baltimore Orioles,120,110,N,1,Tyler Wells,Patrick Corbin,,,0,7,6,Bottom,2,Oriole Park at Camden Yards,[],Series tied 1-1,2022-06-22 - Washington Nationals @ Baltimore Orioles (Completed Early: Rain),,,,,,2022,-133,2022-06-22 00:34:46.150000128+00:00,0.5708,-154,2022-06-22 22:50:21.700000+00:00,0.6063,114,2022-06-22 00:34:46.150000128+00:00,0.4673,134,2022-06-22 22:50:21.700000+00:00,0.4274,9.5,-105,2022-06-22 01:49:54.500000+00:00,0.5122,9,-105,2022-06-22 22:40:21.722222080+00:00,0.5122,-113,2022-06-22 01:49:54.500000+00:00,0.5305,-115,2022-06-22 22:40:21.722222080+00:00,0.5349
1032,661107,2022-06-22 23:05:00+00:00,6/22/22,R,Final,Chicago Cubs,Pittsburgh Pirates,112,134,N,1,Jerad Eickhoff,Keegan Thompson,,,14,5,9,Bottom,31,PNC Park,[],PIT leads 2-1,2022-06-22 - Chicago Cubs (14) @ Pittsburgh Pirates (5) (Final),Chicago Cubs,Pittsburgh Pirates,Keegan Thompson,Jerad Eickhoff,,2022,-111,2022-06-22 09:17:57.700000+00:00,0.5261,120,2022-06-22 22:50:21.700000+00:00,0.4545,-105,2022-06-22 09:17:57.700000+00:00,0.5122,-137,2022-06-22 22:50:21.700000+00:00,0.5781,9,-115,2022-06-22 10:01:10.222222336+00:00,0.5349,9,-115,2022-06-22 22:50:21.888888832+00:00,0.5349,-105,2022-06-22 10:01:10.222222336+00:00,0.5122,-105,2022-06-22 22:50:21.888888832+00:00,0.5122
1033,663252,2022-06-22 23:10:00+00:00,6/22/22,R,Final,Detroit Tigers,Boston Red Sox,116,111,N,1,Michael Wacha,Tarik Skubal,,,2,6,9,Top,3,Fenway Park,['MLBN (out-of-market only)'],BOS wins 3-0,2022-06-22 - Detroit Tigers (2) @ Boston Red Sox (6) (Final),Boston Red Sox,Detroit Tigers,Michael Wacha,Tarik Skubal,,2022,-149,2022-06-22 00:28:47.300000+00:00,0.5984,-137,2022-06-22 22:50:21.700000+00:00,0.5781,130,2022-06-22 00:28:47.300000+00:00,0.4348,120,2022-06-22 22:50:21.700000+00:00,0.4545,8.5,-120,2022-06-22 02:16:38.111111168+00:00,0.5455,8,-105,2022-06-22 22:50:21.888888832+00:00,0.5122,100,2022-06-22 02:16:38.111111168+00:00,0.5,-115,2022-06-22 22:50:21.888888832+00:00,0.5349
1034,661889,2022-06-22 23:10:00+00:00,6/22/22,R,Final,New York Yankees,Tampa Bay Rays,147,139,N,1,Shane Baz,Jordan Montgomery,,,5,4,9,Bottom,12,Tropicana Field,[],NYY wins 2-1,2022-06-22 - New York Yankees (5) @ Tampa Bay Rays (4) (Final),New York Yankees,Tampa Bay Rays,Clarke Schmidt,Ralph Garza Jr.,Clay Holmes,2022,123,2022-06-22 01:01:44.700000+00:00,0.4484,138,2022-06-22 22:50:21.700000+00:00,0.4202,-141,2022-06-22 01:01:44.700000+00:00,0.5851,-159,2022-06-22 22:50:21.700000+00:00,0.6139,7,-117,2022-06-22 02:43:16.666666496+00:00,0.5392,7,-120,2022-06-22 21:33:40.277777664+00:00,0.5455,-105,2022-06-22 02:43:16.666666496+00:00,0.5122,100,2022-06-22 21:33:40.277777664+00:00,0.5
1035,661141,2022-06-22 23:20:00+00:00,6/22/22,R,Final,San Francisco Giants,Atlanta Braves,137,144,N,1,Charlie Morton,Carlos Rodón,,,3,4,9,Bottom,4705,Truist Park,['MLB.tv Free Game'],ATL leads 2-1,2022-06-22 - San Francisco Giants (3) @ Atlanta Braves (4) (Final),Atlanta Braves,San Francisco Giants,A.J. Minter,Jake McGee,,2022,-122,2022-06-22 00:43:47.600000+00:00,0.5495,-137,2022-06-22 22:50:21.700000+00:00,0.5781,105,2022-06-22 00:43:47.600000+00:00,0.4878,120,2022-06-22 22:50:21.700000+00:00,0.4545,9,-105,2022-06-22 01:53:16.722222080+00:00,0.5122,9,-104,2022-06-22 21:37:00.833333248+00:00,0.5098,-117,2022-06-22 01:53:16.722222080+00:00,0.5392,-115,2022-06-22 21:37:00.833333248+00:00,0.5349
1036,661690,2022-06-22 23:40:00+00:00,6/22/22,R,Final,Cleveland Guardians,Minnesota Twins,114,142,N,1,Sonny Gray,Triston McKenzie,,,11,10,9,Bottom,3312,Target Field,[],CLE wins 2-0,2022-06-22 - Cleveland Guardians (11) @ Minnesota Twins (10) (Final),Cleveland Guardians,Minnesota Twins,Sam Hentges,Griffin Jax,Emmanuel Clase,2022,-147,2022-06-22 07:47:20.842105344+00:00,0.5951,-156,2022-06-22 22:58:02.631578880+00:00,0.6094,130,2022-06-22 07:47:20.842105344+00:00,0.4348,135,2022-06-22 22:58:02.631578880+00:00,0.4255,8.5,-110,2022-06-22 07:47:05.764706048+00:00,0.5238,8,-108,2022-06-22 22:52:29.882353152+00:00,0.5192,-110,2022-06-22 07:47:05.764706048+00:00,0.5238,-105,2022-06-22 22:52:29.882353152+00:00,0.5122
1037,661230,2022-06-23 00:10:00+00:00,6/22/22,R,Final,St. Louis Cardinals,Milwaukee Brewers,138,158,N,1,Eric Lauer,Adam Wainwright,,,5,4,9,Bottom,32,American Family Field,[],STL leads 2-1,2022-06-22 - St. Louis Cardinals (5) @ Milwaukee Brewers (4) (Final),St. Louis Cardinals,Milwaukee Brewers,Johan Oviedo,Eric Lauer,Génesis Cabrera,2022,-105,2022-06-22 00:37:21.789473536+00:00,0.5122,-114,2022-06-22 23:46:18.473684224+00:00,0.5327,-110,2022-06-22 00:37:21.789473536+00:00,0.5238,100,2022-06-22 23:46:18.473684224+00:00,0.5,8.5,-110,2022-06-22 00:49:55.117647104+00:00,0.5238,9,100,2022-06-22 23:35:14.823529472+00:00,0.5,-109,2022-06-22 00:49:55.117647104+00:00,0.5215,-120,2022-06-22 23:35:14.823529472+00:00,0.5455
1038,662359,2022-06-23 01:40:00+00:00,6/22/22,R,Final,Seattle Mariners,Oakland Athletics,136,133,N,1,Paul Blackburn,George Kirby,,,9,0,9,Bottom,10,Oakland Coliseum,[],SEA wins 2-0,2022-06-22 - Seattle Mariners (9) @ Oakland Athletics (0) (Final),Seattle Mariners,Oakland Athletics,George Kirby,Paul Blackburn,,2022,108,2022-06-22 01:25:32.950000128+00:00,0.4808,116,2022-06-23 00:50:21.350000128+00:00,0.463,-127,2022-06-22 01:25:32.950000128+00:00,0.5595,-135,2022-06-23 00:50:21.350000128+00:00,0.5745,7.5,100,2022-06-22 03:09:44.277777664+00:00,0.5,7,-115,2022-06-23 00:50:20.888888832+00:00,0.5349,-116,2022-06-22 03:09:44.277777664+00:00,0.537,-105,2022-06-23 00:50:20.888888832+00:00,0.5122
1039,663389,2022-06-23 01:49:00+00:00,6/22/22,R,Final,Kansas City Royals,Los Angeles Angels,118,108,N,1,Shohei Ohtani,Daniel Lynch IV,,,0,5,9,Top,1,Angel Stadium,[],KC wins 2-1,2022-06-22 - Kansas City Royals (0) @ Los Angeles Angels (5) (Final),Los Angeles Angels,Kansas City Royals,Shohei Ohtani,Daniel Lynch IV,,2022,-208,2022-06-22 00:52:33.400000+00:00,0.6753,-218,2022-06-23 00:50:21.350000128+00:00,0.6855,175,2022-06-22 00:52:33.400000+00:00,0.3636,185,2022-06-23 00:50:21.350000128+00:00,0.3509,8.5,-103,2022-06-22 02:13:05.944444416+00:00,0.5074,8,-104,2022-06-23 00:33:42.666666752+00:00,0.5098,-117,2022-06-22 02:13:05.944444416+00:00,0.5392,-118,2022-06-23 00:33:42.666666752+00:00,0.5413
1040,661392,2022-06-23 16:10:00+00:00,6/23/22,R,Final,Colorado Rockies,Miami Marlins,115,146,N,1,Braxton Garrett,Kyle Freeland,,,2,3,9,Top,4169,loanDepot park,['MLBN (out-of-market only)'],MIA wins 3-0,2022-06-23 - Colorado Rockies (2) @ Miami Marlins (3) (Final),Miami Marlins,Colorado Rockies,Steven Okert,Alex Colomé,Tanner Scott,2022,-130,2022-06-23 00:07:43.500000+00:00,0.5652,-146,2022-06-23 15:50:11+00:00,0.5935,110,2022-06-23 00:07:43.500000+00:00,0.4762,128,2022-06-23 15:50:11+00:00,0.4386,8,-118,2022-06-23 01:12:53.888888832+00:00,0.5413,8.5,-117,2022-06-23 15:23:23.555555584+00:00,0.5392,100,2022-06-23 01:12:53.888888832+00:00,0.5,-104,2022-06-23 15:23:23.555555584+00:00,0.5098
1041,661140,2022-06-23 16:20:00+00:00,6/23/22,R,Final,San Francisco Giants,Atlanta Braves,137,144,N,1,Kyle Wright,Alex Wood,,,6,7,9,Top,4705,Truist Park,['MLBN (out-of-market only)'],ATL wins 3-1,2022-06-23 - San Francisco Giants (6) @ Atlanta Braves (7) (Final),Atlanta Braves,San Francisco Giants,Kyle Wright,Alex Wood,Kenley Jansen,2022,-161,2022-06-23 00:07:33.800000+00:00,0.6169,-145,2022-06-23 15:50:11+00:00,0.5918,136,2022-06-23 00:07:33.800000+00:00,0.4237,128,2022-06-23 15:50:11+00:00,0.4386,9.5,-110,2022-06-23 00:42:50+00:00,0.5238,9,-106,2022-06-23 15:23:23.555555584+00:00,0.5146,-110,2022-06-23 00:42:50+00:00,0.5238,-113,2022-06-23 15:23:23.555555584+00:00,0.5305
1042,663039,2022-06-23 16:35:00+00:00,6/23/22,R,Final,Los Angeles Dodgers,Cincinnati Reds,119,113,N,1,Hunter Greene,Clayton Kershaw,,,10,5,9,Bottom,2602,Great American Ball Park,['MLB.tv Free Game'],LAD wins 3-0,2022-06-23 - Los Angeles Dodgers (10) @ Cincinnati Reds (5) (Final),Los Angeles Dodgers,Cincinnati Reds,Clayton Kershaw,Hunter Greene,,2022,180,2022-06-23 00:05:33.210526464+00:00,0.3571,190,2022-06-23 15:52:38.315789568+00:00,0.3448,-208,2022-06-23 00:05:33.210526464+00:00,0.6753,-227,2022-06-23 15:52:38.315789568+00:00,0.6942,9,-108,2022-06-23 00:14:17.823529216+00:00,0.5192,9,100,2022-06-23 15:52:54.823529216+00:00,0.5,-112,2022-06-23 00:14:17.823529216+00:00,0.5283,-115,2022-06-23 15:52:54.823529216+00:00,0.5349
1043,661106,2022-06-23 16:35:00+00:00,6/23/22,R,Final,Chicago Cubs,Pittsburgh Pirates,112,134,N,1,Jose Quintana,Justin Steele,,,7,8,10,Bottom,31,PNC Park,[],PIT wins 3-1,2022-06-23 - Chicago Cubs (7) @ Pittsburgh Pirates (8) (Final),Pittsburgh Pirates,Chicago Cubs,Chris Stratton,Scott Effross,,2022,100,2022-06-23 00:55:33.449999872+00:00,0.5,-103,2022-06-23 15:52:32.249999872+00:00,0.5074,-115,2022-06-23 00:55:33.449999872+00:00,0.5349,-110,2022-06-23 15:52:32.249999872+00:00,0.5238,8.5,-111,2022-06-23 01:06:16.500000+00:00,0.5261,8.5,-105,2022-06-23 15:52:47.166666752+00:00,0.5122,-108,2022-06-23 01:06:16.500000+00:00,0.5192,-113,2022-06-23 15:52:47.166666752+00:00,0.5305
1044,661685,2022-06-23 17:10:00+00:00,6/23/22,R,Final,Cleveland Guardians,Minnesota Twins,114,142,N,1,Devin Smeltzer,Zach Plesac,,,0,1,9,Top,3312,Target Field,[],CLE wins 2-1,2022-06-23 - Cleveland Guardians (0) @ Minnesota Twins (1) (Final),Minnesota Twins,Cleveland Guardians,Devin Smeltzer,Zach Plesac,Caleb Thielbar,2022,-143,2022-06-22 23:43:30.947368448+00:00,0.5885,-135,2022-06-23 16:50:14.315789568+00:00,0.5745,125,2022-06-22 23:43:30.947368448+00:00,0.4444,115,2022-06-23 16:50:14.315789568+00:00,0.4651,10,-110,2022-06-22 23:53:04.470588160+00:00,0.5238,10,-108,2022-06-23 16:50:13.705882368+00:00,0.5192,-110,2022-06-22 23:53:04.470588160+00:00,0.5238,-112,2022-06-23 16:50:13.705882368+00:00,0.5283
1045,661183,2022-06-23 18:10:00+00:00,6/23/22,R,Final,St. Louis Cardinals,Milwaukee Brewers,138,158,N,1,Jason Alexander,Dakota Hudson,,,4,6,9,Top,32,American Family Field,[],Series tied 2-2,2022-06-23 - St. Louis Cardinals (4) @ Milwaukee Brewers (6) (Final),Milwaukee Brewers,St. Louis Cardinals,Jason Alexander,Dakota Hudson,Josh Hader,2022,-105,2022-06-23 08:37:45.210526208+00:00,0.5122,-122,2022-06-23 17:50:20.368421120+00:00,0.5495,-112,2022-06-23 08:37:45.210526208+00:00,0.5283,105,2022-06-23 17:50:20.368421120+00:00,0.4878,9.5,-105,2022-06-23 09:12:10.823529472+00:00,0.5122,9.5,102,2022-06-23 17:46:49.352941056+00:00,0.495,-115,2022-06-23 09:12:10.823529472+00:00,0.5349,-122,2022-06-23 17:46:49.352941056+00:00,0.5495
1046,662358,2022-06-23 19:37:00+00:00,6/23/22,R,Final,Seattle Mariners,Oakland Athletics,136,133,N,1,Frankie Montas,Robbie Ray,,,2,1,9,Bottom,10,Oakland Coliseum,[],SEA wins 3-0,2022-06-23 - Seattle Mariners (2) @ Oakland Athletics (1) (Final),Seattle Mariners,Oakland Athletics,Diego Castillo,Zach Jackson,Paul Sewald,2022,114,2022-06-23 02:07:08.450000128+00:00,0.4673,104,2022-06-23 18:47:02.500000+00:00,0.4902,-132,2022-06-23 02:07:08.450000128+00:00,0.569,-120,2022-06-23 18:47:02.500000+00:00,0.5455,7,-115,2022-06-23 03:25:26.222222336+00:00,0.5349,7,-124,2022-06-23 18:50:01.222222336+00:00,0.5536,-105,2022-06-23 03:25:26.222222336+00:00,0.5122,104,2022-06-23 18:50:01.222222336+00:00,0.4902
1047,661325,2022-06-23 23:05:00+00:00,6/23/22,R,Final,Houston Astros,New York Yankees,117,147,N,1,Jameson Taillon,Framber Valdez,,,6,7,9,Bottom,3313,Yankee Stadium,['MLBN (out-of-market only)'],NYY leads 1-0,2022-06-23 - Houston Astros (6) @ New York Yankees (7) (Final),New York Yankees,Houston Astros,Miguel Castro,Ryan Pressly,,2022,-137,2022-06-23 00:34:33.849999872+00:00,0.5781,-135,2022-06-23 22:50:19.300000+00:00,0.5745,118,2022-06-23 00:34:33.849999872+00:00,0.4587,117,2022-06-23 22:50:19.300000+00:00,0.4608,8.5,-110,2022-06-23 01:42:34.444444672+00:00,0.5238,8,-110,2022-06-23 22:50:17.500000+00:00,0.5238,-110,2022-06-23 01:42:34.444444672+00:00,0.5238,-110,2022-06-23 22:50:17.500000+00:00,0.5238
1048,661456,2022-06-24 00:10:00+00:00,6/23/22,R,Final,Baltimore Orioles,Chicago White Sox,110,145,N,1,Johnny Cueto,Dean Kremer,,,4,0,9,Bottom,4,Guaranteed Rate Field,['MLBN (out-of-market only)'],BAL leads 1-0,2022-06-23 - Baltimore Orioles (4) @ Chicago White Sox (0) (Final),Baltimore Orioles,Chicago White Sox,Dean Kremer,Johnny Cueto,Jorge López,2022,-161,2022-06-23 00:28:39.650000128+00:00,0.6169,-161,2022-06-23 23:50:15.200000+00:00,0.6169,139,2022-06-23 00:28:39.650000128+00:00,0.4184,140,2022-06-23 23:50:15.200000+00:00,0.4167,9,100,2022-06-23 01:45:44.529411840+00:00,0.5,8.5,-115,2022-06-23 23:50:14.176470784+00:00,0.5349,-120,2022-06-23 01:45:44.529411840+00:00,0.5455,-101,2022-06-23 23:50:14.176470784+00:00,0.5025
1049,662227,2022-06-24 01:40:00+00:00,6/23/22,R,Final,Philadelphia Phillies,San Diego Padres,143,135,N,1,Joe Musgrove,Ranger Suárez,,,6,2,9,Bottom,2680,Petco Park,[],PHI leads 1-0,2022-06-23 - Philadelphia Phillies (6) @ San Diego Padres (2) (Final),Philadelphia Phillies,San Diego Padres,Ranger Suárez,Joe Musgrove,,2022,-149,2022-06-23 00:28:39.650000128+00:00,0.5984,-154,2022-06-24 00:50:12.600000+00:00,0.6063,130,2022-06-23 00:28:39.650000128+00:00,0.4348,133,2022-06-24 00:50:12.600000+00:00,0.4292,7,-120,2022-06-23 03:22:55.388888832+00:00,0.5455,7,-101,2022-06-24 00:50:14.277777920+00:00,0.5025,100,2022-06-23 03:22:55.388888832+00:00,0.5,-117,2022-06-24 00:50:14.277777920+00:00,0.5392
1050,661382,2022-06-24 22:40:00+00:00,6/24/22,R,Final,New York Mets,Miami Marlins,121,146,N,1,Sandy Alcantara,Taijuan Walker,,,5,3,9,Bottom,4169,loanDepot park,['MLBN (out-of-market only)'],NYM leads 1-0,2022-06-24 - New York Mets (5) @ Miami Marlins (3) (Final),New York Mets,Miami Marlins,Taijuan Walker,Sandy Alcantara,Edwin Díaz,2022,-128,2022-06-24 00:02:13.900000+00:00,0.5614,-140,2022-06-24 21:59:53.049999872+00:00,0.5833,110,2022-06-24 00:02:13.900000+00:00,0.4762,125,2022-06-24 21:59:53.049999872+00:00,0.4444,7.5,100,2022-06-24 01:56:26.833333248+00:00,0.5,7,-115,2022-06-24 21:58:13.611111168+00:00,0.5349,-120,2022-06-24 01:56:26.833333248+00:00,0.5455,-105,2022-06-24 21:58:13.611111168+00:00,0.5122
1051,661274,2022-06-24 23:05:00+00:00,6/24/22,R,Final,Houston Astros,New York Yankees,117,147,N,1,Luis Severino,Justin Verlander,,,3,1,9,Bottom,3313,Yankee Stadium,[],Series tied 1-1,2022-06-24 - Houston Astros (3) @ New York Yankees (1) (Final),Houston Astros,New York Yankees,Justin Verlander,Luis Severino,Rafael Montero,2022,-120,2022-06-24 00:32:09.700000+00:00,0.5455,-127,2022-06-24 22:47:24.550000128+00:00,0.5595,104,2022-06-24 00:32:09.700000+00:00,0.4902,110,2022-06-24 22:47:24.550000128+00:00,0.4762,7.5,-115,2022-06-24 01:30:05.888888832+00:00,0.5349,8,-115,2022-06-24 22:50:22.777777664+00:00,0.5349,-105,2022-06-24 01:30:05.888888832+00:00,0.5122,-105,2022-06-24 22:50:22.777777664+00:00,0.5122
1052,663054,2022-06-24 23:10:00+00:00,6/24/22,R,Final,Boston Red Sox,Cleveland Guardians,111,114,N,1,Cal Quantrill,Nick Pivetta,,,6,3,9,Bottom,5,Progressive Field,[],BOS leads 1-0,2022-06-24 - Boston Red Sox (6) @ Cleveland Guardians (3) (Final),Boston Red Sox,Cleveland Guardians,Nick Pivetta,Bryan Shaw,,2022,100,2022-06-24 00:34:05.578947328+00:00,0.5,100,2022-06-24 22:47:15.210526208+00:00,0.5,-115,2022-06-24 00:34:05.578947328+00:00,0.5349,-115,2022-06-24 22:47:15.210526208+00:00,0.5349,8.5,-115,2022-06-24 00:14:45.294117632+00:00,0.5349,9,-105,2022-06-24 22:50:22.823529472+00:00,0.5122,-105,2022-06-24 00:14:45.294117632+00:00,0.5122,-115,2022-06-24 22:50:22.823529472+00:00,0.5349
1053,661888,2022-06-24 23:10:00+00:00,6/24/22,R,Final,Pittsburgh Pirates,Tampa Bay Rays,134,139,N,1,Jeffrey Springs,Mitch Keller,,,3,4,10,Bottom,12,Tropicana Field,[],TB leads 1-0,2022-06-24 - Pittsburgh Pirates (3) @ Tampa Bay Rays (4) (Final),Tampa Bay Rays,Pittsburgh Pirates,Jason Adam,Yerry De Los Santos,,2022,-200,2022-06-24 00:29:05.949999872+00:00,0.6667,-208,2022-06-24 22:50:23.149999872+00:00,0.6753,170,2022-06-24 00:29:05.949999872+00:00,0.3704,175,2022-06-24 22:50:23.149999872+00:00,0.3636,7.5,-105,2022-06-24 01:26:41.722222080+00:00,0.5122,7,-110,2022-06-24 22:50:22.777777664+00:00,0.5238,-115,2022-06-24 01:26:41.722222080+00:00,0.5349,-110,2022-06-24 22:50:22.777777664+00:00,0.5238
1054,661139,2022-06-24 23:20:00+00:00,6/24/22,R,Final,Los Angeles Dodgers,Atlanta Braves,119,144,N,1,Ian Anderson,Julio Urías,,,4,1,9,Bottom,4705,Truist Park,[],LAD leads 1-0,2022-06-24 - Los Angeles Dodgers (4) @ Atlanta Braves (1) (Final),Los Angeles Dodgers,Atlanta Braves,Julio Urías,Ian Anderson,Craig Kimbrel,2022,107,2022-06-24 00:34:10.789473536+00:00,0.4831,110,2022-06-24 22:50:23.210526464+00:00,0.4762,-123,2022-06-24 00:34:10.789473536+00:00,0.5516,-125,2022-06-24 22:50:23.210526464+00:00,0.5556,9,-110,2022-06-24 01:17:51.352941056+00:00,0.5238,9,-120,2022-06-24 22:50:22.823529472+00:00,0.5455,-109,2022-06-24 01:17:51.352941056+00:00,0.5215,100,2022-06-24 22:50:22.823529472+00:00,0.5
1055,661844,2022-06-25 00:05:00+00:00,6/24/22,R,Final,Washington Nationals,Texas Rangers,120,140,N,1,Dane Dunning,Paolo Espino,,,2,1,9,Bottom,5325,Globe Life Field,[],WSH leads 1-0,2022-06-24 - Washington Nationals (2) @ Texas Rangers (1) (Final),Washington Nationals,Texas Rangers,Carl Edwards Jr.,Dennis Santana,Tanner Rainey,2022,-164,2022-06-24 00:32:09.400000+00:00,0.6212,-154,2022-06-24 23:50:09.250000128+00:00,0.6063,142,2022-06-24 00:32:09.400000+00:00,0.4132,136,2022-06-24 23:50:09.250000128+00:00,0.4237,8.5,-115,2022-06-24 01:30:05.555555328+00:00,0.5349,9,-114,2022-06-24 23:50:07.277777920+00:00,0.5327,-105,2022-06-24 01:30:05.555555328+00:00,0.5122,-107,2022-06-24 23:50:07.277777920+00:00,0.5169
1056,662664,2022-06-25 00:10:00+00:00,6/24/22,R,Final,Oakland Athletics,Kansas City Royals,133,118,N,1,Zack Greinke,Cole Irvin,,,1,3,9,Top,7,Kauffman Stadium,[],KC leads 1-0,2022-06-24 - Oakland Athletics (1) @ Kansas City Royals (3) (Final),Kansas City Royals,Oakland Athletics,Zack Greinke,Cole Irvin,Scott Barlow,2022,-137,2022-06-24 00:58:56.649999872+00:00,0.5781,-145,2022-06-24 23:50:09.250000128+00:00,0.5918,120,2022-06-24 00:58:56.649999872+00:00,0.4545,130,2022-06-24 23:50:09.250000128+00:00,0.4348,9,100,2022-06-24 03:19:50.055555584+00:00,0.5,9,-110,2022-06-24 23:46:47.611111168+00:00,0.5238,-111,2022-06-24 03:19:50.055555584+00:00,0.5261,-108,2022-06-24 23:46:47.611111168+00:00,0.5192
1057,661684,2022-06-25 00:10:00+00:00,6/24/22,R,Final,Colorado Rockies,Minnesota Twins,115,142,N,1,Dylan Bundy,Germán Márquez,,,1,0,9,Bottom,3312,Target Field,[],COL leads 1-0,2022-06-24 - Colorado Rockies (1) @ Minnesota Twins (0) (Final),Colorado Rockies,Minnesota Twins,Germán Márquez,Dylan Bundy,Daniel Bard,2022,-156,2022-06-24 01:34:36.850000128+00:00,0.6094,-154,2022-06-24 23:50:09.250000128+00:00,0.6063,135,2022-06-24 01:34:36.850000128+00:00,0.4255,133,2022-06-24 23:50:09.250000128+00:00,0.4292,9.5,-105,2022-06-24 02:39:29.388889088+00:00,0.5122,9,-113,2022-06-24 23:50:07.277777920+00:00,0.5305,-114,2022-06-24 02:39:29.388889088+00:00,0.5327,-106,2022-06-24 23:50:07.277777920+00:00,0.5146
1058,661455,2022-06-25 00:10:00+00:00,6/24/22,R,Final,Baltimore Orioles,Chicago White Sox,110,145,N,1,Michael Kopech,Austin Voth,,,4,1,9,Bottom,4,Guaranteed Rate Field,[],BAL leads 2-0,2022-06-24 - Baltimore Orioles (4) @ Chicago White Sox (1) (Final),Baltimore Orioles,Chicago White Sox,Joey Krehbiel,Michael Kopech,Jorge López,2022,-167,2022-06-24 01:13:50.700000+00:00,0.6255,-172,2022-06-24 23:50:09.250000128+00:00,0.6324,145,2022-06-24 01:13:50.700000+00:00,0.4082,150,2022-06-24 23:50:09.250000128+00:00,0.4,8.5,-120,2022-06-24 02:09:43.555555584+00:00,0.5455,9,-105,2022-06-24 23:50:07.277777920+00:00,0.5122,100,2022-06-24 02:09:43.555555584+00:00,0.5,-115,2022-06-24 23:50:07.277777920+00:00,0.5349
1059,661190,2022-06-25 00:10:00+00:00,6/24/22,R,Final,Toronto Blue Jays,Milwaukee Brewers,141,158,N,1,Adrian Houser,Alek Manoah,,,9,4,9,Bottom,32,American Family Field,[],TOR leads 1-0,2022-06-24 - Toronto Blue Jays (9) @ Milwaukee Brewers (4) (Final),Toronto Blue Jays,Milwaukee Brewers,Alek Manoah,Adrian Houser,,2022,130,2022-06-24 01:34:36.850000128+00:00,0.4348,121,2022-06-24 23:50:09.250000128+00:00,0.4525,-151,2022-06-24 01:34:36.850000128+00:00,0.6016,-139,2022-06-24 23:50:09.250000128+00:00,0.5816,8.5,-111,2022-06-24 02:39:29.388889088+00:00,0.5261,8.5,-110,2022-06-24 23:50:07.277777920+00:00,0.5238,-108,2022-06-24 02:39:29.388889088+00:00,0.5192,-109,2022-06-24 23:50:07.277777920+00:00,0.5215
1060,661971,2022-06-25 00:15:00+00:00,6/24/22,R,Final,Chicago Cubs,St. Louis Cardinals,112,138,N,1,Andre Pallante,Kyle Hendricks,,,3,0,9,Bottom,2889,Busch Stadium,['Apple TV+'],CHC leads 1-0,2022-06-24 - Chicago Cubs (3) @ St. Louis Cardinals (0) (Final),Chicago Cubs,St. Louis Cardinals,Kyle Hendricks,Andre Pallante,David Robertson,2022,-161,2022-06-24 00:21:42.684210432+00:00,0.6169,-169,2022-06-24 23:50:08.789473536+00:00,0.6283,140,2022-06-24 00:21:42.684210432+00:00,0.4167,145,2022-06-24 23:50:08.789473536+00:00,0.4082,9,-109,2022-06-24 01:21:56.823529472+00:00,0.5215,8.5,-115,2022-06-24 23:50:06.647058944+00:00,0.5349,-110,2022-06-24 01:21:56.823529472+00:00,0.5238,-105,2022-06-24 23:50:06.647058944+00:00,0.5122
